Country/Territory,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,country_code
Tonga,86484.0,86875.80769230769,87267.61538461539,87659.42307692308,88051.23076923077,88443.03846153847,88834.84615384616,89226.65384615384,89618.46153846153,90010.26923076923,90402.07692307692,90793.8846153846,91185.69230769233,91577.5,91969.30769230767,92361.1153846154,92752.92307692308,93144.73076923077,93536.53846153848,93928.34615384616,94320.15384615384,94711.96153846152,95103.76923076923,95495.57692307692,95887.3846153846,96279.19230769233,96671.0,97062.80769230767,97454.6153846154,97846.42307692308,98238.23076923077,98630.03846153848,99021.84615384616,99413.65384615384,99805.46153846152,100197.26923076923,100589.07692307692,100980.8846153846,101372.69230769233,101764.5,102156.30769230767,102548.1153846154,102939.92307692308,103331.73076923077,103723.53846153848,104115.34615384616,104507.15384615384,104898.96153846152,105290.76923076923,105682.57692307692,106074.38461538462,106466.19230769233,106858.0,TO
Trinidad and Tobago,988890.0,999316.0384615384,1009742.0769230768,1020168.1153846154,1030594.153846154,1041020.1923076924,1051446.2307692308,1061872.2692307692,1072298.3076923075,1082724.3461538462,1093150.3846153845,1103576.423076923,1114002.4615384615,1124428.5,1134854.5384615385,1145280.576923077,1155706.6153846155,1166132.6538461538,1176558.6923076925,1186984.7307692308,1197410.7692307692,1207836.8076923075,1218262.846153846,1228688.8846153845,1239114.923076923,1249540.9615384615,1259967.0,1270393.0384615385,1280819.076923077,1291245.1153846155,1301671.1538461538,1312097.1923076925,1322523.2307692308,1332949.2692307692,1343375.3076923075,1353801.346153846,1364227.3846153845,1374653.423076923,1385079.4615384615,1395505.5,1405931.5384615385,1416357.576923077,1426783.6153846155,1437209.6538461538,1447635.6923076925,1458061.7307692308,1468487.7692307692,1478913.8076923075,1489339.846153846,1499765.8846153845,1510191.923076923,1520617.9615384615,1531044.0,TT
Tunisia,5047404.0,5187956.173076923,5328508.346153846,5469060.519230769,5609612.692307692,5750164.865384615,5890717.038461538,6031269.211538462,6171821.384615384,6312373.557692308,6452925.73076923,6593477.903846154,6734030.076923077,6874582.25,7015134.423076923,7155686.596153846,7296238.769230769,7436790.942307692,7577343.115384615,7717895.288461538,7858447.461538461,7998999.634615384,8139551.807692308,8280103.98076923,8420656.153846154,8561208.326923076,8701760.5,8842312.673076922,8982864.846153846,9123417.019230768,9263969.192307692,9404521.365384616,9545073.538461538,9685625.71153846,9826177.884615384,9966730.057692308,10107282.23076923,10247834.403846152,10388386.576923076,10528938.75,10669490.923076922,10810043.096153846,10950595.269230768,11091147.442307692,11231699.615384616,11372251.788461538,11512803.96153846,11653356.134615384,11793908.307692308,11934460.48076923,12075012.653846152,12215564.826923076,12356117.0,TN
Turkey,35540990.0,36498687.13461538,37456384.26923077,38414081.40384615,39371778.538461536,40329475.67307692,41287172.807692304,42244869.942307696,43202567.07692308,44160264.211538464,45117961.34615385,46075658.48076923,47033355.615384616,47991052.75,48948749.88461538,49906447.01923077,50864144.15384615,51821841.288461536,52779538.42307693,53737235.557692304,54694932.692307696,55652629.82692307,56610326.961538464,57568024.09615385,58525721.23076923,59483418.365384616,60441115.5,61398812.63461538,62356509.76923077,63314206.90384616,64271904.038461536,65229601.17307693,66187298.307692304,67144995.4423077,68102692.57692307,69060389.71153846,70018086.84615386,70975783.98076923,71933481.11538461,72891178.25,73848875.38461539,74806572.51923077,75764269.65384614,76721966.78846154,77679663.92307693,78637361.05769232,79595058.1923077,80552755.32692307,81510452.46153846,82468149.59615386,83425846.73076923,84383543.86538461,85341241.0,TR
Turkmenistan,2201432.0,2282765.423076923,2364098.846153846,2445432.269230769,2526765.6923076925,2608099.1153846155,2689432.5384615385,2770765.961538461,2852099.3846153845,2933432.807692308,3014766.230769231,3096099.653846154,3177433.076923077,3258766.5,3340099.923076923,3421433.346153846,3502766.769230769,3584100.192307692,3665433.615384616,3746767.0384615385,3828100.4615384615,3909433.884615385,3990767.307692308,4072100.730769231,4153434.153846154,4234767.576923077,4316101.0,4397434.423076923,4478767.846153846,4560101.26923077,4641434.692307692,4722768.115384616,4804101.538461538,4885434.961538462,4966768.384615384,5048101.807692308,5129435.230769231,5210768.653846154,5292102.076923077,5373435.5,5454768.923076923,5536102.346153846,5617435.76923077,5698769.192307692,5780102.615384616,5861436.038461538,5942769.461538462,6024102.884615384,6105436.307692308,6186769.730769231,6268103.153846154,6349436.576923077,6430770.0,TM
Turks and Caicos Islands,5665.0,6434.961538461538,7204.923076923077,7974.884615384615,8744.846153846154,9514.807692307691,10284.76923076923,11054.73076923077,11824.692307692309,12594.653846153846,13364.615384615385,14134.576923076924,14904.53846153846,15674.5,16444.46153846154,17214.423076923078,17984.384615384617,18754.34615384616,19524.30769230769,20294.26923076923,21064.23076923077,21834.192307692305,22604.153846153848,23374.115384615383,24144.07692307692,24914.03846153846,25684.0,26453.96153846154,27223.92307692308,27993.884615384613,28763.846153846152,29533.80769230769,30303.76923076923,31073.73076923077,31843.69230769231,32613.653846153848,33383.61538461538,34153.57692307692,34923.53846153846,35693.5,36463.46153846154,37233.42307692308,38003.38461538461,38773.34615384616,39543.307692307695,40313.26923076923,41083.230769230766,41853.19230769231,42623.15384615384,43393.11538461538,44163.07692307692,44933.03846153846,45703.0,TC
Tuvalu,5814.0,5919.7307692307695,6025.461538461538,6131.192307692308,6236.923076923077,6342.653846153846,6448.384615384615,6554.115384615385,6659.846153846154,6765.576923076923,6871.307692307692,6977.038461538461,7082.769230769231,7188.5,7294.2307692307695,7399.961538461538,7505.692307692308,7611.423076923077,7717.153846153846,7822.884615384615,7928.615384615385,8034.346153846154,8140.076923076923,8245.807692307691,8351.538461538461,8457.26923076923,8563.0,8668.73076923077,8774.461538461539,8880.192307692309,8985.923076923076,9091.653846153846,9197.384615384615,9303.115384615385,9408.846153846154,9514.576923076922,9620.307692307691,9726.03846153846,9831.76923076923,9937.5,10043.23076923077,10148.96153846154,10254.692307692309,10360.423076923078,10466.153846153846,10571.884615384615,10677.615384615385,10783.346153846152,10889.076923076922,10994.807692307691,11100.53846153846,11206.26923076923,11312.0,TV
Uganda,10317212.0,11027449.942307692,11737687.884615384,12447925.826923076,13158163.769230768,13868401.71153846,14578639.653846154,15288877.596153846,15999115.538461538,16709353.48076923,17419591.42307692,18129829.365384616,18840067.307692308,19550305.25,20260543.19230769,20970781.134615384,21681019.07692308,22391257.019230768,23101494.96153846,23811732.903846152,24521970.846153844,25232208.788461536,25942446.730769232,26652684.67307692,27362922.615384616,28073160.557692308,28783398.5,29493636.44230769,30203874.384615384,30914112.32692308,31624350.269230768,32334588.21153846,33044826.153846152,33755064.09615384,34465302.038461536,35175539.98076923,35885777.92307692,36596015.86538461,37306253.807692304,38016491.75,38726729.69230769,39436967.63461538,40147205.57692307,40857443.51923077,41567681.461538464,42277919.40384615,42988157.34615384,43698395.288461536,44408633.23076923,45118871.17307692,45829109.115384616,46539347.057692304,47249585.0,UG
Ukraine,47279086.0,47133367.788461536,46987649.57692308,46841931.365384616,46696213.15384615,46550494.942307696,46404776.73076923,46259058.51923077,46113340.307692304,45967622.09615385,45821903.88461538,45676185.67307692,45530467.461538464,45384749.25,45239031.038461536,45093312.82692308,44947594.615384616,44801876.40384615,44656158.192307696,44510439.98076923,44364721.76923077,44219003.557692304,44073285.34615385,43927567.13461538,43781848.92307692,43636130.711538464,43490412.5,43344694.288461536,43198976.07692308,43053257.865384616,42907539.65384615,42761821.442307696,42616103.23076923,42470385.01923077,42324666.807692304,42178948.59615385,42033230.38461538,41887512.17307692,41741793.961538464,41596075.75,41450357.538461536,41304639.32692308,41158921.115384616,41013202.90384615,40867484.692307696,40721766.48076923,40576048.26923077,40430330.057692304,40284611.84615385,40138893.63461538,39993175.42307692,39847457.211538464,39701739.0,UA
United Arab Emirates,298084.0,473911.7884615385,649739.576923077,825567.3653846154,1001395.153846154,1177222.9423076925,1353050.7307692308,1528878.5192307692,1704706.3076923075,1880534.0961538465,2056361.8846153847,2232189.673076923,2408017.461538461,2583845.25,2759673.0384615385,2935500.826923077,3111328.6153846155,3287156.403846154,3462984.1923076925,3638811.980769231,3814639.7692307695,3990467.557692308,4166295.3461538474,4342123.134615385,4517950.923076923,4693778.711538462,4869606.5,5045434.288461539,5221262.076923077,5397089.865384616,5572917.653846154,5748745.442307693,5924573.230769231,6100401.019230769,6276228.807692308,6452056.596153846,6627884.384615385,6803712.173076923,6979539.961538462,7155367.75,7331195.538461539,7507023.326923077,7682851.115384616,7858678.903846154,8034506.692307693,8210334.480769231,8386162.26923077,8561990.057692308,8737817.846153846,8913645.634615384,9089473.423076924,9265301.211538462,9441129.0,AE
United Kingdom,55650166.0,55878219.26923077,56106272.538461536,56334325.807692304,56562379.07692308,56790432.34615385,57018485.615384616,57246538.88461538,57474592.15384615,57702645.42307692,57930698.692307696,58158751.961538464,58386805.23076923,58614858.5,58842911.76923077,59070965.038461536,59299018.307692304,59527071.57692308,59755124.84615385,59983178.115384616,60211231.38461538,60439284.65384615,60667337.92307692,60895391.192307696,61123444.461538464,61351497.73076923,61579551.0,61807604.26923077,62035657.538461536,62263710.807692304,62491764.07692308,62719817.34615385,62947870.615384616,63175923.88461538,63403977.15384615,63632030.42307692,63860083.692307696,64088136.961538464,64316190.23076923,64544243.5,64772296.76923077,65000350.038461536,65228403.307692304,65456456.57692307,65684509.84615385,65912563.115384616,66140616.38461538,66368669.65384615,66596722.92307692,66824776.192307696,67052829.461538464,67280882.73076923,67508936.0,GB
United States,200328340.0,202981446.09615383,205634552.19230768,208287658.28846157,210940764.3846154,213593870.4807692,216246976.57692307,218900082.67307693,221553188.7692308,224206294.8653846,226859400.9615385,229512507.0576923,232165613.1538461,234818719.25,237471825.34615383,240124931.44230768,242778037.53846157,245431143.6346154,248084249.7307692,250737355.82692307,253390461.92307693,256043568.0192308,258696674.1153846,261349780.2115385,264002886.3076923,266655992.4038461,269309098.5,271962204.59615386,274615310.6923077,277268416.7884616,279921522.88461536,282574628.9807692,285227735.0769231,287880841.1730769,290533947.2692308,293187053.3653846,295840159.46153843,298493265.5576923,301146371.65384614,303799477.75,306452583.84615386,309105689.9423077,311758796.0384616,314411902.13461536,317065008.2307692,319718114.3269231,322371220.4230769,325024326.5192308,327677432.6153846,330330538.71153843,332983644.8076923,335636750.90384614,338289857.0,US
United States Virgin Islands,63446.0,64138.67307692308,64831.34615384616,65524.019230769234,66216.69230769231,66909.36538461539,67602.03846153847,68294.71153846153,68987.38461538461,69680.05769230769,70372.73076923077,71065.40384615384,71758.07692307692,72450.75,73143.42307692308,73836.09615384616,74528.76923076923,75221.44230769231,75914.11538461539,76606.78846153847,77299.46153846153,77992.13461538461,78684.80769230769,79377.48076923077,80070.15384615384,80762.82692307692,81455.5,82148.17307692308,82840.84615384616,83533.51923076923,84226.19230769231,84918.86538461538,85611.53846153847,86304.21153846153,86996.88461538461,87689.55769230769,88382.23076923077,89074.90384615384,89767.57692307692,90460.25,91152.92307692308,91845.59615384616,92538.26923076923,93230.94230769233,93923.61538461538,94616.28846153848,95308.96153846152,96001.6346153846,96694.30769230767,97386.98076923077,98079.65384615384,98772.32692307692,99465.0,VI
Uruguay,2790265.0,2802429.019230769,2814593.0384615385,2826757.0576923075,2838921.076923077,2851085.096153846,2863249.1153846155,2875413.1346153845,2887577.153846154,2899741.173076923,2911905.1923076925,2924069.211538461,2936233.230769231,2948397.25,2960561.269230769,2972725.2884615385,2984889.3076923075,2997053.326923077,3009217.346153846,3021381.3653846155,3033545.3846153845,3045709.403846154,3057873.423076923,3070037.4423076925,3082201.461538461,3094365.480769231,3106529.5,3118693.519230769,3130857.5384615385,3143021.5576923075,3155185.576923077,3167349.596153846,3179513.6153846155,3191677.6346153845,3203841.653846154,3216005.673076923,3228169.6923076925,3240333.711538461,3252497.730769231,3264661.75,3276825.769230769,3288989.7884615385,3301153.8076923075,3313317.826923077,3325481.846153846,3337645.8653846155,3349809.8846153845,3361973.903846154,3374137.923076923,3386301.942307692,3398465.961538461,3410629.980769231,3422794.0,UY
Uzbekistan,12011361.0,12446289.673076924,12881218.346153846,13316147.01923077,13751075.692307692,14186004.365384616,14620933.038461538,15055861.711538462,15490790.384615384,15925719.057692308,16360647.730769232,16795576.403846152,17230505.076923076,17665433.75,18100362.423076924,18535291.096153848,18970219.769230768,19405148.44230769,19840077.115384616,20275005.788461536,20709934.461538464,21144863.134615384,21579791.807692308,22014720.480769232,22449649.153846152,22884577.82692308,23319506.5,23754435.17307692,24189363.846153848,24624292.519230768,25059221.19230769,25494149.865384616,25929078.538461536,26364007.211538464,26798935.884615384,27233864.557692308,27668793.230769232,28103721.903846152,28538650.57692308,28973579.25,29408507.923076924,29843436.596153844,30278365.269230768,30713293.94230769,31148222.615384616,31583151.288461536,32018079.96153846,32453008.634615384,32887937.307692308,33322865.980769232,33757794.65384615,34192723.32692307,34627652.0,UZ
Vanuatu,87019.0,91629.01923076923,96239.03846153848,100849.05769230767,105459.07692307692,110069.09615384616,114679.11538461538,119289.1346153846,123899.15384615384,128509.17307692308,133119.1923076923,137729.21153846153,142339.23076923075,146949.25,151559.26923076922,156169.28846153844,160779.3076923077,165389.32692307694,169999.34615384616,174609.36538461538,179219.38461538462,183829.40384615384,188439.42307692303,193049.4423076923,197659.46153846156,202269.48076923075,206879.5,211489.5192307692,216099.53846153844,220709.5576923077,225319.5769230769,229929.59615384616,234539.61538461535,239149.6346153846,243759.65384615384,248369.67307692303,252979.6923076923,257589.71153846156,262199.73076923075,266809.75,271419.76923076925,276029.78846153844,280639.8076923077,285249.8269230769,289859.8461538461,294469.8653846154,299079.8846153846,303689.9038461539,308299.92307692306,312909.94230769225,317519.9615384615,322129.98076923075,326740.0,VU
Vatican City,752.0,747.3461538461538,742.6923076923077,738.0384615384615,733.3846153846154,728.7307692307693,724.0769230769231,719.4230769230769,714.7692307692307,710.1153846153846,705.4615384615385,700.8076923076923,696.1538461538462,691.5,686.8461538461538,682.1923076923077,677.5384615384615,672.8846153846154,668.2307692307693,663.5769230769231,658.9230769230769,654.2692307692307,649.6153846153846,644.9615384615385,640.3076923076923,635.6538461538462,631.0,626.3461538461538,621.6923076923076,617.0384615384615,612.3846153846154,607.7307692307693,603.0769230769231,598.4230769230769,593.7692307692307,589.1153846153846,584.4615384615385,579.8076923076923,575.1538461538462,570.5,565.8461538461538,561.1923076923076,556.5384615384615,551.8846153846154,547.2307692307693,542.5769230769231,537.9230769230769,533.2692307692307,528.6153846153845,523.9615384615385,519.3076923076923,514.6538461538462,510.0,VA
